Generation,Indiv,Father,Mother,gvNormUnres1,EBV
10,62621,58915,59630,0.1279757504,-0.244259653220931
10,62622,58915,58889,-0.4901337351,-0.363139663343493
10,62623,58915,55518,-0.7410764723,-1.63750969321467
10,62624,58915,59525,-0.560774229,-0.445624326121543
10,62625,58915,57503,0.0678464966,-0.710593086175063
10,62626,58915,58942,-0.3547593334,-0.286132768114879
10,62627,58915,58369,0.3377982397,-0.369707011084569
10,62628,58915,56829,0.0348317168,0.0410913050874587
10,62629,58915,54790,-0.0633150769,0.0986934681364354
10,62630,58915,59640,0.9372749791,1.16006781273139
10,62631,58915,56640,0.4976083934,0.0338659508402404
10,62632,58915,58377,0.4271885253,0.900321925201585
10,62633,58915,56006,0.352587201,0.33868458987842
10,62634,58915,59880,-0.4966167736,-0.371448042647569
10,62635,58915,59162,0.1465944478,0.286354618031886
10,62636,58915,58490,0.8222502079,1.14665772566343
10,62637,58915,59557,-1.011111938,-1.04586347021905
10,62638,58915,56743,0.4748083023,0.967994244721669
10,62639,58915,59568,0.0064383512,-0.175449951659202
10,62640,58915,59721,-0.6220136379,-0.690865878902676
10,62641,58915,53759,-0.4708101326,-0.592039195800025
10,62642,58915,59295,-0.5711411856,0.0925277159825744
10,62643,58915,54665,0.3144133882,0.826383016760763
10,62644,58915,55707,-0.0182692851,-0.241862882151218
10,62645,58915,54301,0.1360246053,0.955561309247647
10,62646,58915,53832,0.4896173466,0.370978634692941
10,62647,58915,57365,0.4735335528,0.981461640298199
10,62648,58915,57307,0.4307236199,0.998802080229009
10,62649,58915,54174,-0.1391565491,0.0962223222450883
10,62650,58915,54198,0.5481111957,0.18589047668349
10,62651,58915,55704,1.040508331,1.42988343004221
10,62652,58915,53707,0.2810862556,0.513537651828344
10,62653,58915,54755,0.5066029421,0.526726933273941
10,62654,58915,59466,-0.7097197974,-0.986147513581275
10,62655,58915,60070,0.1627134103,0.0890326656449238
10,62656,58915,53705,0.4635615899,-0.301766346417641
10,62657,58915,60009,-0.6487097529,-0.671969495874048
10,62658,58915,55894,0.2888782526,1.15096124581343
10,62659,58915,56925,0.2199992052,-0.264440323302945
10,62660,58915,58909,0.1657539834,-0.275593418341433
10,62661,58915,59253,-0.1183995116,0.564588948901418
10,62662,58915,53605,-0.1498721671,-0.833221366986548
10,62663,58915,59701,-0.4011099354,0.0285886286551578
10,62664,58915,58177,-0.7869668359,-1.10176113885656
10,62665,58915,59013,0.1502693262,-1.0468293878566
10,62666,58915,56858,0.4092218623,0.784738692940549
10,62667,58915,57062,0.1703664221,0.714735140787666
10,62668,58915,59662,-0.2197542557,-0.455032793612519
10,62669,58915,54121,0.0754962157,0.159647894130453
10,62670,58915,58898,0.3348815701,0.546294596415433
10,62671,58915,57439,0.336430517,1.30136545208861
10,62672,58915,57826,-0.3756697803,-0.329693482396882
10,62673,58915,56221,-0.4023260789,0.199713478814361
10,62674,58915,56753,0.1466313932,0.182634818349377
10,62675,58915,56778,-0.5197301197,-0.379851863485782
10,62676,58915,56482,0.3945578802,-0.112336990979036
10,62677,58915,60291,0.5979394464,0.482151838609864
10,62678,58915,58203,-0.0906998572,0.165581446275536
10,62679,58915,59366,-0.4260354611,-0.872518176395614
10,62680,58915,59229,-0.1564548955,-0.761893400747833
10,62681,58915,57906,0.4818928622,0.791461230653005
10,62682,58915,57362,0.6702146032,1.05381217753638
10,62683,58915,60066,0.1933429066,0.0105986223854238
10,62684,58915,56485,0.7596828598,1.19745959801638
10,62685,58915,54821,-0.7315945393,-0.168592337809256
10,62686,58915,56042,0.4918648251,0.421207775446496
10,62687,58915,55683,0.2563722698,0.0332453068844037
10,62688,58915,55716,0.867763136,0.464528958205773
10,62689,58915,55781,-0.4269134101,0.0972794091987138
10,62690,58915,54966,-0.0084315772,0.189084137192971
10,62691,58915,54906,0.3049602697,0.251129020616527
10,62692,58915,59710,-0.0733047015,-0.0567975936108986
10,62693,58915,57574,-0.6792929344,-0.65087716732862
10,62694,58915,53984,-0.297553697,0.049994327870937
10,62695,58915,54133,0.3170663188,0.287494684954965
10,62696,58915,54289,0.3924985218,1.01052170001591
10,62697,58915,59715,-0.3448159084,-0.430969680931526
10,62698,58915,54535,-0.0821734058,-0.55151290434682
10,62699,58915,56817,0.1512545957,0.769259861422553
10,62700,58915,54886,0.4492105059,0.260501749304209
10,62701,58915,59575,0.2498627158,0.661072680038007
10,62702,58915,53782,-0.1194324375,1.13436611856983
10,62703,58915,57173,0.2358042015,0.928551933076542
10,62704,58915,58127,-0.4793184272,-0.31586176938366
10,62705,58915,57786,-0.890224674,-1.24495005367911
10,62706,58915,54678,0.2124672735,0.495697151685462
10,62707,58915,60101,0.332945487,-0.202728651966009
10,62708,58915,59798,0.1683111185,0.29057765623187
10,62709,58915,55342,0.5001764781,-0.431774263601606
10,62710,58915,58542,-0.5767015363,-1.57030692905076
10,62711,58915,54158,0.3455227241,-0.202518197993861
10,62712,58915,56100,0.0730461039,0.730792819569466
10,62713,58915,59996,-0.028010374,0.39103031871275
10,62714,58915,54215,0.372919725,0.467106403313933
10,62715,58915,57441,-0.0465248639,0.373346272574921
10,62716,58915,59618,0.1581859855,-0.554422581208745
10,62717,58915,55606,0.9655782143,0.514619242869474
10,62718,58915,59952,0.5587734148,0.348040442657416
10,62719,58915,58135,0.2431711573,1.05421200041076
10,62720,58915,55859,0.1545480525,1.33011879006982
10,62721,58915,60204,-0.3389302298,0.137482609876887
10,62722,58915,54687,-1.0461183747,-0.557173585052261
10,62723,58915,58306,0.0354021259,-0.109483220738169
10,62724,58915,55648,-0.4751183264,0.0279152978113157
10,62725,58915,59702,-0.2858326296,0.50235106105534
10,62726,58915,58333,-0.3946015945,-0.465503382220496
10,62727,58915,56398,0.0445896986,-0.16379035896726
10,62728,58915,58694,0.4612353288,-0.212072439248555
10,62729,58915,58327,-0.3969350541,-0.37457655258673
10,62730,58915,58900,0.2874980422,0.116263271927885
10,62731,58915,58349,0.4471709715,-0.0845057589205313
10,62732,58915,58206,0.5203212304,-0.0142445193247068
10,62733,58915,55881,0.5237282894,0.280750488773702
10,62734,58915,57502,-0.7276322358,-0.781915009585597
10,62735,58915,57306,-0.1672166603,-0.629236002362726
10,62736,58915,59238,0.1033788102,0.103825597272934
10,62737,58915,53977,-0.1791677325,-0.0452737733816195
10,62738,58915,55819,-0.5128463863,-0.609180249270449
10,62739,58915,53720,0.4976083934,0.771704441870504
10,62740,58915,58985,0.5462513597,0.051218172058672
10,62741,58915,56594,0.1258994723,0.545771600039133
10,62742,58915,55375,-0.0449838046,-0.375058364985262
10,62743,58915,60177,-0.4792254734,-0.372536100639416
10,62744,58915,57184,0.2400829278,-1.05521072231358
10,62745,58915,58442,-0.5301447327,-1.57672854441862
10,62746,58915,58898,0.2482482856,-0.574343102514109
10,62747,58915,54644,-0.8428724204,-0.914828671812766
10,62748,58915,55094,-0.0559254742,-0.010633141230158
10,62749,58915,58978,-1.1420065713,-1.27309823970646
10,62750,58915,54972,0.7521592019,1.10017254022595
10,62751,58915,58781,-0.189726864,-0.541946910804579
10,62752,58915,56800,0.0827871928,0.322558198935459
10,62753,58915,58504,-0.1429884337,0.185970353719409
10,62754,58915,59730,-0.2483238007,-0.547452386099822
10,62755,58915,55068,0.2321662685,0.609872083425309
10,62756,58915,55888,0.1784948575,0.815754134158318
10,62757,58915,58967,-0.1754467073,0.136157489274753
10,62758,58915,59174,-0.5835852697,-0.846978232433911
10,62759,58915,59637,0.2765038644,0.58911251133759
10,62760,58915,58817,0.0164103141,0.0526216489515122
10,62761,58915,56963,0.0079748104,-0.185887632076286
10,62762,58915,56464,0.2644411387,0.263109394544831
10,62763,58915,58162,0.4485494211,-0.111511576939695
10,62764,58915,54332,0.1427719281,0.0565899561285743
10,62765,58915,57809,0.2742325697,0.277457397907568
10,62766,58915,59823,-0.5355592233,-0.843006641690556
10,62767,58915,56624,0.8008783625,1.34219191726204
10,62768,58915,60076,0.9943565103,0.811754787140914
10,62769,58915,54398,0.0145582806,0.079295430662837
10,62770,58915,54629,0.7114880769,0.479825318763297
10,62771,58915,59914,0.1626657539,-0.0602791370829523
10,62772,58915,55555,0.2705946367,0.62359185562261
10,62773,58915,59619,-0.1587918676,-0.262835657291637
10,62774,58915,59566,0.5745545949,-0.424235895921602
10,62775,58915,54466,0.103952621,-0.204819961851885
10,62776,58915,54240,0.435152841,0.420120435421579
10,62777,58915,54458,0.4997424796,0.967675435486004
10,62778,58915,59849,-0.3596621507,-0.0759358300959342
10,62779,58915,57449,0.4498241706,-0.0538512901917997
10,62780,58915,59018,-0.6719665509,-0.397175864290889
10,62781,58915,59715,-1.0229437897,-1.19201843628659
10,62782,58915,55021,-0.3500882887,-0.00512613827880259
10,62783,58915,55462,0.6158280686,0.0981643705329816
10,62784,58915,53776,-0.0817995193,-0.244052722430587
10,62785,58915,59290,-1.0601098676,-1.05293686733
10,62786,58915,59675,0.4706871469,0.226864079325313
10,62787,58915,58364,-0.1501491879,-0.71812801871659
10,62788,58915,54006,-0.4533534796,-1.05692136391936
10,62789,58915,59149,-0.4090265947,-0.238075726907756
10,62790,58915,54707,-0.6210284212,-1.67545799350379
10,62791,58915,53965,0.1891169556,0.3725784989674
10,62792,58915,59054,-0.2631197926,-0.318963507165544
10,62793,58915,56857,0.0675319,0.373482520782137
10,62794,58915,57270,0.0726034538,0.0310796137379757
10,62795,58915,57834,0.0896709262,0.0440879673043944
10,62796,58915,53839,-0.1883466821,-0.488711541618596
10,62797,58915,58793,0.2709611226,0.997728534561848
10,62798,58915,59818,-0.1055824432,0.317626990512005
10,62799,58915,60080,-1.1088793599,-1.52281987403521
10,62800,58915,57795,-0.5451569015,-0.465820012024552
10,62801,58915,53775,0.4274655461,-0.20186812775267
10,62802,58915,60122,0.144382138,0.584046205787475
10,62803,58915,56829,0.84084779,0.442422588701896
10,62804,58915,60023,0.4591800252,0.0964755832947245
10,62805,58915,55195,-0.5662869233,-0.376118826800968
10,62806,58915,53617,0.142964103,0.023120762217486
10,62807,58915,58835,0.0911090371,-0.110181195314101
10,62808,58915,58021,0.3378458961,0.119297422309146
10,62809,58915,53779,-0.8910304766,-1.01998261005339
10,62810,58915,57587,-0.1711898049,-0.582219697538715
10,62811,58915,54325,-1.5826404055,-1.35992156415648
10,62812,58915,57827,0.606684369,-0.364771965779424
10,62813,58915,59415,-0.7677045017,-1.20186383387333
10,62814,58915,54912,0.5769657019,0.554982907061203
10,62815,58915,53744,-0.5061329318,-0.0518541034816856
10,62816,58915,55591,-0.1912978504,0.174991410260801
10,62817,58915,54718,-0.4102427382,-0.151187784043482
10,62818,58915,57074,-0.5482341814,-0.506843373534893
10,62819,58915,55817,0.2138349962,-0.113890874500379
10,62820,58915,54428,-0.644018279,-0.638442501959302
10,62821,58915,56776,0.5979394464,0.913232605624599
10,62822,58915,53808,0.3063012613,0.214741386847186
10,62823,58915,56748,-0.6843168318,-0.301515122912527
10,62824,58915,56253,0.7013629439,0.212602969865063
10,62825,58915,58119,0.2299170133,0.910758027356309
10,62826,58915,54466,0.0777046894,-0.156702864222068
10,62827,58915,58205,0.4215859014,-0.0145991636523229
10,62828,58915,56448,0.2522633644,0.698792916939375
10,62829,58915,58902,-0.4461345863,-0.847510361075092
10,62830,58915,58197,-0.5280894291,0.252999155989712
10,62831,58915,55705,0.4818928622,-0.39513255337683
10,62832,58915,55449,-0.2268645154,-0.517262621314766
10,62833,58915,58183,-0.6174797147,-1.10820899875058
10,62834,58915,57608,-0.2883347983,-0.263040022875791
10,62835,58915,56182,0.1410817535,0.307211170498589
10,62836,58915,58436,0.4818928622,1.08192795544116
10,62837,58915,59976,-0.2656878773,-0.276728077023996
10,62838,58915,56552,-0.0558023686,-0.177740889285663
10,62839,58915,55242,-0.6985969885,-1.07029261687299
10,62840,58915,60062,-0.699547008,-1.10640331619924
10,62841,58915,57085,-0.4061814892,-0.411407832092244
10,62842,58915,54892,-0.8235353681,-1.26175416462022
10,62843,58915,55827,-0.3792841642,-0.812617279848793
10,62844,58915,56236,0.0715050446,0.0404942745151268
10,62845,58915,58627,-0.0101517993,0.820019907187386
10,62846,58915,56168,0.3585695432,0.297774103844646
10,62847,58915,55537,0.2037098632,0.244381214078646
10,62848,58915,56086,0.1437494321,0.0358222060739417
10,62849,58915,57972,-0.4917163645,-0.587990192067176
10,62850,58915,55594,0.4333527343,-0.0513529475142094
10,62851,58915,56165,0.0532993997,-0.676666047968144
10,62852,58915,54507,0.0066416213,-0.484780679670336
10,62853,58915,56489,0.2705946367,0.321504044679702
10,62854,58915,59443,0.0850951943,-0.0147157171525716
10,62855,58915,54125,-0.8989471359,-0.745763282275163
10,62856,58915,57458,0.4002145733,0.427652963062714
10,62857,58915,56187,0.5694830411,0.504239170979757
10,62858,58915,55332,0.4534364569,1.09463396972627
10,62859,58915,57210,0.084322113,-0.506073804053505
10,62860,58915,59501,-0.2631197926,-0.468428014530607
10,62861,58915,59351,0.2339681289,0.175265326642928
10,62862,58915,55440,0.8804490437,1.22116803955338
10,62863,58915,55591,-0.3483299379,-0.400909847826731
10,62864,58915,53706,-0.1174515214,0.0543589903029192
10,62865,58915,54706,0.8964613649,0.509116088633077
10,62866,58915,57172,0.4916726502,0.453275551585553
10,62867,58915,58583,-0.203203874,-0.50754544512453
10,62868,58915,59563,0.0225850575,0.243487327175199
10,62869,58915,56717,-0.4269134101,-0.973937303066246
10,62870,58915,55847,-0.1543995919,-0.913479130879944
10,62871,58915,58595,-0.7014319606,-1.03315104583979
10,62872,58915,55095,0.2618347625,0.556765874380065
10,62873,58915,56015,0.3477702026,0.344595904104596
10,62874,58915,55695,-0.3442236403,-0.463565179386815
10,62875,58915,59752,-0.0228926734,0.320760868838413
10,62876,58915,54067,-1.0095144361,-0.898268160738894
10,62877,58915,58305,-0.0915406082,-0.0116655435357257
10,62878,58915,57847,0.6316685007,0.402495415174239
10,62879,58915,59033,0.4691519881,0.574646921362407
10,62880,58915,53602,-0.6142810984,-0.28390100502332
10,62881,58915,59379,0.8417788519,0.138801307258953
10,62882,58915,59314,0.4103628765,0.0868221219437664
10,62883,58915,59863,0.6999570337,0.925642611277072
10,62884,58915,54652,0.2683453815,0.407592976486568
10,62885,58915,53875,-0.3385295349,0.18008086202838
10,62886,58915,55846,0.7237027966,0.919875728756876
10,62887,58915,55485,0.4333527343,0.759740636465329
10,62888,58915,56382,0.8860944083,0.948026669519593
10,62889,58915,54643,-0.2631197926,0.0883672090905009
10,62890,58915,55160,0.2718067254,-0.00442026892455871
10,62891,58915,57344,-0.6902501668,-0.962784919700055
10,62892,58915,57314,0.4635615899,0.526755065897157
10,62893,58915,55751,0.6148428519,-0.322925179451005
10,62894,58915,54203,0.5952493178,0.510294364510939
10,62895,58915,54697,0.3274312831,0.477264159815158
10,62896,58915,54380,0.3066993622,0.403945573480304
10,62897,58915,53963,-0.2454251521,-0.850547463762421
10,62898,58915,58021,0.4739762029,-0.079827496845824
10,62899,58915,59559,0.3282853391,1.16400861700898
10,62900,58915,57116,-0.5160042427,0.032193303004123
10,62901,58915,57571,-0.1200446699,-0.248085696191566
10,62902,58915,56781,-0.3504547746,0.00650545280731463
10,62903,58915,53716,0.5542528649,0.61886937193996
10,62904,58915,58107,0.5203212304,0.6115365079617
10,62905,58915,56081,-0.2346633873,-0.409516102412644
10,62906,58915,55683,0.0858631723,0.328182612881781
10,62907,58915,58274,-0.8333118634,-0.484333191994095
10,62908,58915,58430,-0.7360049185,-0.999537356623724
10,62909,58915,56031,0.5378966504,-0.497280708110177
10,62910,58915,55523,0.1878217747,0.378187703810438
10,62911,58915,56595,-0.7599928839,-1.33618241522587
10,62912,58915,56010,0.4024745395,0.392455575273353
10,62913,58915,55560,0.4656168935,0.709324228922871
10,62914,58915,58013,-0.7869668359,-0.756833414715637
10,62915,58915,58724,-0.0915406082,-0.744241971737302
10,62916,58915,54353,0.1466313932,-0.20515394110901
10,62917,58915,60233,-0.0915406082,0.370193084102731
10,62918,58915,58406,-0.6528513977,0.187381074359256
10,62919,58915,53929,-0.5661230422,-0.767283890151892
10,62920,58915,58889,-0.3964017012,-0.226820539154251
10,62921,58915,56789,-0.0886955027,-0.163618436830199
10,62922,58915,59996,0.4739762029,0.174849420130994
10,62923,58915,53971,0.1002384707,0.156369598954172
10,62924,58915,56324,0.2421382314,0.139463330951681
10,62925,58915,59078,-0.2075871924,0.0194125004146054
10,62926,58915,55465,0.9739005783,1.10409047837202
10,62927,58915,58721,-0.05849776,0.279780556361036
10,62928,58915,55107,-0.6058053566,-0.321413915828593
10,62929,58915,55782,0.6148428519,0.462901186085079
10,62930,58915,59685,0.2866289974,0.411918329943998
10,62931,58915,56105,0.2197328954,0.816343281423238
10,62932,58915,54331,-0.053791388,0.00681334020052086
10,62933,58915,58618,0.3328978306,0.690818841491481
10,62934,58915,54306,-0.250939356,-0.130706113424172
10,62935,58915,58882,0.0445896986,-0.241038089119117
10,62936,58915,53776,-0.0629312515,0.393534970592176
10,62937,58915,55804,-0.1407024189,-0.84415459085179
10,62938,58915,58931,0.335589766,-0.354112548079867
10,62939,58915,55208,0.6894839811,0.275897395755868
10,62940,58915,56893,0.5124045711,1.11641557049213
10,62941,58915,55420,-0.0180684586,0.605270489919208
10,62942,58915,55177,-0.2040270161,-0.813382489738089
10,62943,58915,57737,-0.2499064301,-0.222682034956798
10,62944,58915,56368,0.0193269837,0.607340676514326
10,62945,58915,57442,0.2750852059,-0.122030538967563
10,62946,58915,58716,-0.5124482854,-0.338249296859577
10,62947,58915,59803,0.2148979696,0.242011630216405
10,62948,58915,55010,-0.6721976635,-0.722611327189044
10,62949,58915,57906,0.4735335528,0.524221547249485
10,62950,58915,54645,-0.1199508667,-0.727398502985412
10,62951,58915,58566,-0.7006647798,-0.497010180348796
10,62952,58915,55518,-0.7683167341,-0.392404872490719
10,62953,58915,57519,-0.2307468945,-0.175420640337706
10,62954,58915,54210,-0.0238700876,0.345087392476586
10,62955,58915,57043,0.6363678146,0.622566255453274
10,62956,58915,55157,0.5491441216,0.192007137800866
10,62957,58915,59543,-0.1603329269,0.689188743492753
10,62958,58915,54258,-0.760280309,-1.37583905246618
10,62959,58915,59713,0.3949243661,0.150308491102173
10,62960,58915,60086,0.2895217593,0.638686256194303
10,62961,58915,56410,0.1891169556,0.169743040190609
10,62962,58915,55873,-0.2821116044,-0.658349680372688
10,62963,58915,56281,0.2433543749,-0.0802753050991266
10,62964,58915,57900,0.0776215972,0.353090046280196
10,62965,58915,58059,0.1787257315,0.98960257958225
10,62966,58915,59299,-0.615448734,-0.425699107192792
10,62967,58915,58174,0.5875248334,0.649034068203163
10,62968,58915,59696,-0.3965825106,0.394660576577769
10,62969,58915,57760,0.1953505538,0.0300835890569079
10,62970,58915,57173,0.8417788519,0.595957440446955
10,62971,58915,54057,-0.7531091505,-0.486230315834523
10,62972,58915,58885,-0.6220136379,-0.203599214729634
10,62973,58915,54636,-0.3659143152,-0.383392545121809
10,62974,58915,55086,-0.9012667238,-1.14817953197829
10,62975,58915,53804,0.4007413053,0.203020688004301
10,62976,58915,57753,0.3780267146,0.964119543496518
10,62977,58915,56377,0.1817052221,-0.277227900863189
10,62978,58915,58748,0.1383903634,-0.662419645995379
10,62979,58915,60033,0.0459477967,0.0772317405864914
10,62980,58915,57883,-0.3485935854,-0.545101982097808
10,62981,58915,58278,0.0464031786,0.507493002490888
10,62982,58915,55927,-0.1963714297,-0.723870244147396
10,62983,58915,57635,-0.5762588862,-0.925692263402494
10,62984,58915,56187,0.1260916472,0.196339953686906
10,62985,58915,57328,0.3997560886,0.549205465491282
10,62986,58915,57078,0.1626657539,0.80222583072777
10,62987,58915,54945,-0.7267080488,-0.480039672975546
10,62988,58915,53693,0.3272391082,0.446653550832079
10,62989,58915,58253,-1.0428099822,-1.03794513313121
10,62990,58915,56711,0.3500891537,0.491137092614581
10,62991,58915,53910,-0.3366112787,-0.665233374676618
10,62992,58915,58412,-0.7274162447,-1.13829760587283
10,62993,58915,56029,0.278511296,-0.0573858389707902
10,62994,58915,53842,0.2938113665,0.503362098310889
10,62995,58915,56583,0.6079114093,1.03225519369848
10,62996,58915,59451,0.2992167014,-0.202564922151576
10,62997,58915,57238,-0.8617682687,-1.527415396743
10,62998,58915,55816,0.5203212304,0.800066995381524
10,62999,58915,54944,0.4078026471,0.0274859016202184
10,63000,58915,59625,0.5546868634,0.287578667057091
10,63001,58915,59006,0.2788777819,0.0022112030184456
10,63002,58915,56909,0.7621311648,-0.293191624560297
10,63003,58915,58911,-0.7973228429,-1.1631226693819
10,63004,58915,54748,0.208781417,-0.278041626266335
10,63005,58915,58553,-1.0712663875,-1.20062972276322
10,63006,58915,59355,0.9512246867,0.176954561863302
10,63007,58915,57152,-0.3919591223,-0.246033310376192
10,63008,58915,55033,0.0807705883,0.157498887576948
10,63009,58915,55502,0.3740181342,0.303409855445522
10,63010,58915,58946,0.1865947344,0.234183284585672
10,63011,58915,59797,-0.37150189,-0.0451411839826916
10,63012,58915,58677,0.1238708998,-0.234544393646852
10,63013,58915,59545,-0.1403835894,0.0610422946055273
10,63014,58915,53981,0.1923099807,-0.259963305381128
10,63015,58915,59253,-0.6889878765,-0.857534083100158
10,63016,58915,55503,0.1943668752,0.407267807603576
10,63017,58915,57890,-0.1553848086,0.0137784943377714
10,63018,58915,59389,0.2273420537,0.207758528254313
10,63019,58915,56449,-0.5526250258,-1.05400787644162
10,63020,58915,55524,-0.2725823217,-0.235638407388273
10,63021,58915,54433,-0.0407812956,0.0587402780263667
10,63022,58915,55947,0.9840626567,0.698432335851383
10,63023,58915,54390,0.2601800237,0.520860527451172
10,63024,58915,57664,-0.6644860457,-1.44130698928248
10,63025,58915,56069,0.1512068865,0.806027600524528
10,63026,58915,54183,0.5017977832,0.505303680201755
10,63027,58915,54534,-0.1626513327,-0.13536151320846
10,63028,58915,56458,-0.0734511595,-0.22581445690503
10,63029,58915,54618,0.4271885253,-0.272539993038733
10,63030,58915,58015,-0.1824133471,-0.443143497512404
10,63031,58915,54939,0.7168845465,0.0998613782019238
10,63032,58915,56570,0.3805741843,0.46779166323005
10,63033,58915,59790,-0.9062831135,-0.162804650208916
10,63034,58915,55914,0.3457625554,-0.0656682133208724
10,63035,58915,56083,-0.2326080837,-1.03146442726514
10,63036,58915,54656,0.2920821871,0.654083051721016
10,63037,58915,59614,0.1932952502,-0.515232098572127
10,63038,58915,55423,-0.0438153703,-0.142650396447214
10,63039,58915,54247,0.2593234381,0.760375345516686
10,63040,58915,56456,0.0858631723,0.265216995611997
10,63041,58915,56424,0.1938140946,-0.137371740752577
10,63042,58915,55237,0.7215208014,0.396012603850894
10,63043,58915,54220,0.1073018902,-0.233766301321199
10,63044,58915,57260,0.5875724898,0.786843553777123
10,63045,58915,55137,-0.2075871924,-0.219202107967868
10,63046,58915,58613,0.0706201295,-0.18685982361802
10,63047,58915,56925,0.6727408792,0.935489864635244
10,63048,58915,58162,0.4101210529,0.42567576435259
10,63049,58915,55481,-0.0783883282,0.448528965652515
10,63050,58915,56032,0.2740016957,0.155459273536305
10,63051,58915,56449,6.80908e-05,0.547187262202472
10,63052,58915,57564,-0.2315751578,-0.800858751728083
10,63053,58915,53906,-0.2346633873,-0.621173353838421
10,63054,58915,59240,-0.2726192671,-0.338897905092338
10,63055,58915,57453,0.8655156575,0.667917837655043
10,63056,58915,53696,0.2667351716,0.410738123722737
10,63057,58915,59216,0.0672655902,-0.211658056571399
10,63058,58915,54132,-0.7346247081,0.360089002405821
10,63059,58915,58892,0.2733044902,-0.388067098140479
10,63060,58915,57652,1.130127981,2.00372522528643
10,63061,58915,54540,0.1028542118,0.268992211958614
10,63062,58915,55073,-0.0563836871,-0.747658060263086
10,63063,58915,60255,0.249069674,0.525919551220851
10,63064,58915,56291,-0.3701537696,-0.725465401942112
10,63065,58915,57129,-0.3348916019,-0.332265027186795
10,63066,58915,59483,-0.4011099354,-0.298496338325072
10,63067,58915,54985,0.3924985218,-0.0660808444013973
10,63068,58915,54632,0.7422634333,0.627649622029123
10,63069,58915,60262,0.5203212304,1.0220835817975
10,63070,58915,54093,0.2098488765,-0.0280592469769806
10,63071,58915,54356,-0.3309414611,0.632816764430043
10,63072,58915,53857,0.4583503694,-0.387047790162414
10,63073,58915,57891,0.6135681024,1.03257187856475
10,63074,58915,58917,-0.4474549629,-0.620596302431953
10,63075,58915,58150,-0.3122205208,-0.115385610389812
10,63076,58915,56553,-0.0630842029,0.24060455648738
10,63077,58915,59560,0.3900894403,0.353613436084668
10,63078,58915,59637,0.4228069606,0.703079641572154
10,63079,58915,56901,-0.1303354623,0.752524394995913
10,63080,58915,54290,-0.3247078629,-0.0675592476376391
10,63081,58915,59028,-0.4471779421,0.0135012135449983
10,63082,58915,55715,-0.4242818875,-0.292783342208378
10,63083,58915,59078,-0.0336213872,-0.990180530781711
10,63084,58915,57649,-0.6507888727,-1.72202658234979
10,63085,58915,60083,0.1135515996,-0.509149688694415
10,63086,58915,60129,-0.0532253797,-0.212014608384325
10,63087,58915,54433,-0.2952185317,-0.18990459247869
10,63088,58915,55587,-0.3679452959,-1.154663509999
10,63089,58915,53683,-0.2378737519,-0.558065550337172
10,63090,58915,54188,-0.2962514576,-0.173662216803546
10,63091,58915,55502,-0.1371012455,0.481371981552595
10,63092,58915,60137,-0.5758607853,-0.692225876567912
10,63093,58915,58755,-0.265801017,-0.247934694807161
10,63094,58915,57854,0.6727408792,0.884628307603494
10,63095,58915,54514,-0.5463337364,-0.46356224761967
10,63096,58915,57488,-0.0495646923,-0.416464832741611
10,63097,58915,59998,0.0455749153,-0.0765475629389709
10,63098,58915,54646,-0.0817995193,0.0472754765448579
10,63099,58915,57428,-1.0428099822,-1.07268557407959
10,63100,58915,54307,0.7722562978,0.748350733403239
10,63101,58915,55460,0.4146416028,0.730344746327488
10,63102,58915,59191,-0.2314485032,0.369394200917621
10,63103,58915,54365,-0.615679608,-0.603778122389622
10,63104,58915,53620,0.0092018507,0.286627749464064
10,63105,58915,60099,0.2273530033,0.575079025143662
10,63106,58915,54742,0.2171540997,0.976808877700805
10,63107,58915,57010,-0.8083277317,-0.514896482320352
10,63108,58915,57976,-0.5481974746,-0.908119412652244
10,63109,58915,59816,-0.5095749392,-1.04434052566263
10,63110,58915,59187,-0.2499064301,0.218289678494018
10,63111,58915,54960,-0.8837729098,-1.3752692192058
10,63112,58915,59011,-0.1870474464,-1.01424935245705
10,63113,58915,55274,0.3655831758,0.527922039391142
10,63114,58915,59741,0.4271885253,0.0671339655367585
10,63115,58915,55349,0.4839481658,0.0684863490072575
10,63116,58915,55175,-0.735332904,-0.890319798080949
10,63117,58915,57867,0.4617614832,0.293152151603698
10,63118,58915,56342,-0.0427234595,0.166140132159872
10,63119,58915,59089,-0.1030536304,-0.55551260951215
10,63120,58915,57577,0.5692412175,0.595529883658288
10,63121,58915,54301,0.0746751366,-0.209757078132866
10,63122,58915,59883,-0.5372402422,0.536472748111966
10,63123,58915,58621,0.0386435255,-0.29119300682554
10,63124,58915,55355,0.2705946367,0.0409175304013823
10,63125,58915,54723,-0.5138574162,0.478075723838305
10,63126,58915,54846,0.1316967756,1.13812602807792
10,63127,58915,56227,0.3227726976,-0.559279064649941
10,63128,58915,58705,0.0341750856,-0.197857119772236
10,63129,58915,54428,0.2138349962,0.375359046575413
10,63130,58915,54668,-0.2627234985,-1.21840265705745
10,63131,58915,59871,-0.478045707,-0.537437696952066
10,63132,58915,54794,1.1877212437,1.17010624211813
10,63133,58915,58625,-0.3395040406,-0.210778803212722
10,63134,58915,58396,0.5974967963,0.890499548469181
10,63135,58915,53825,0.4408487529,0.0713276515455902
10,63136,58915,53955,-0.4714538779,-0.115174019663731
10,63137,58915,54938,-0.2394918171,0.388177406730789
